Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1970-01-01 03:18:48.299000,2021-07-25 00:00:00,West,New Mexico,Albuquerque,Women's Street Footwear,39,171,6669,2467.5299999999997,0.37,Outlet
Kohl's,1128299,2021-07-25 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,39,149,5811,2440.62,0.42,Outlet
Kohl's,1128299,44402,West,New Mexico,Albuquerque,Men's Apparel,40,160,6400,2048,0.32,Outlet
Kohl's,1128299,2021-07-25 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,49,160,7840,2508.8,0.32,Outlet
Kohl's,1128299,2021-08-26 00:00:00,West,New Mexico,Albuquerque,Men's Street Footwear,40,224,8960,3315.2,0.37,Outlet
Kohl's,1128299,2021-08-26 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,44,208,9152,4026.88,0.44,Outlet
Kohl's,1128299,44434,West,New Mexico,Albuquerque,Women's Street Footwear,1970-01-01 03:00:00.046000,163,7498,2999.2,0.39999999999999997,Outlet
Kohl's,1128299,44434,West,New Mexico,Albuquerque,Women's Athletic Footwear,46,1970-01-01 03:00:00.152000,6992,2587.04,0.37,Outlet
Kohl's,1128299,44434,West,New Mexico,Albuquerque,Men's Apparel,48,162,1970-01-01 03:00:07.776000,2643.8399999999997,0.33999999999999997,Outlet
Kohl's,1128299,44434,West,New Mexico,Albuquerque,Women's Apparel,50,153,7650,1970-01-01 03:00:02.448000,0.32,Outlet
Kohl's,1128299,44466,West,New Mexico,Albuquerque,Men's Street Footwear,37,206,7622,3201.24,1970-01-01 03:00:00,Outlet
Kohl's,1128299,2021-09-27 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,39,188,7332,3372.7200000000003,0.46,Outlet
Kohl's,1128299,2021-09-27 00:00:00,West,New Mexico,Albuquerque,Women's Street Footwear,39,147,5733,2407.86,0.42,Outlet
Kohl's,1128299,2021-09-27 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,145,5365,2199.65,0.41,Outlet
Kohl's,1970-01-01 03:18:48.299000,2021-09-27 00:00:00,West,New Mexico,Albuquerque,Men's Apparel,40,145,5800,2029.9999999999998,0.35,Outlet
Kohl's,1128299,2021-09-27 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,48,157,7536,2260.7999999999997,0.3,Outlet
Kohl's,1128299,44495,West,New Mexico,Albuquerque,Men's Street Footwear,35,171,5985,2214.45,0.37,Outlet
Kohl's,1128299,2021-10-26 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,38,182,6916,2973.8800000000006,0.43000000000000005,Outlet
Kohl's,1128299,2021-10-26 00:00:00,West,New Mexico,Albuquerque,Women's Street Footwear,34,120,4080,1631.9999999999998,0.39999999999999997,Outlet
Kohl's,1128299,2021-10-26 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,35,112,3920,1646.3999999999999,0.42,Outlet
Kohl's,1128299,44495,West,New Mexico,Albuquerque,Men's Apparel,1970-01-01 03:00:00.041000,114,4674,1542.4199999999998,0.32999999999999996,Outlet
Kohl's,1128299,44495,West,New Mexico,Albuquerque,Women's Apparel,57,1970-01-01 03:00:00.131000,7467,2314.77,0.31,Outlet
Kohl's,1128299,44526,West,New Mexico,Albuquerque,Men's Street Footwear,47,176,1970-01-01 03:00:08.272000,3391.52,0.41,Outlet
Kohl's,1128299,44526,West,New Mexico,Albuquerque,Men's Athletic Footwear,44,180,7920,1970-01-01 03:00:03.405000,0.43000000000000005,Outlet
Kohl's,1128299,44526,West,New Mexico,Albuquerque,Women's Street Footwear,46,149,6854,2535.98,1970-01-01 03:00:00,Outlet
Kohl's,1128299,2021-11-26 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,40,136,5440,2230.4,0.41,Outlet
Kohl's,1128299,2021-11-26 00:00:00,West,New Mexico,Albuquerque,Men's Apparel,54,131,7074,2617.38,0.37,Outlet
Kohl's,1128299,2021-11-26 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,56,170,9520,2856,0.3,Outlet
Kohl's,1970-01-01 03:18:48.299000,2021-12-25 00:00:00,West,New Mexico,Albuquerque,Men's Street Footwear,44,238,10472,4398.24,0.42,Outlet
Kohl's,1128299,2021-12-25 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,47,217,10199,4793.530000000001,0.47000000000000003,Outlet
Sports Direct,1128299,44555,West,New Mexico,Albuquerque,Women's Street Footwear,44,150,6600,2706,0.41,Outlet
Sports Direct,1128299,2021-12-25 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,45,160,7200,2879.9999999999995,0.39999999999999997,Outlet
Sports Direct,1128299,2021-12-25 00:00:00,West,New Mexico,Albuquerque,Men's Apparel,55,128,7040,2323.2,0.32999999999999996,Outlet
Sports Direct,1128299,2021-12-25 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,56,173,9688,2615.76,0.27,Outlet
Sports Direct,1128299,44209,West,New Mexico,Albuquerque,Men's Street Footwear,1970-01-01 03:00:00.024000,149,3576,1644.96,0.46,Outlet
Sports Direct,1128299,44209,West,New Mexico,Albuquerque,Men's Athletic Footwear,27,1970-01-01 03:00:00.140000,3780,1776.6000000000001,0.47000000000000003,Outlet
Sports Direct,1128299,44209,West,New Mexico,Albuquerque,Women's Street Footwear,32,140,1970-01-01 03:00:04.480000,1881.6,0.42,Outlet
Sports Direct,1128299,44209,West,New Mexico,Albuquerque,Women's Athletic Footwear,28,99,2772,1970-01-01 03:00:01.164000,0.42000000000000004,Outlet
Sports Direct,1128299,44209,West,New Mexico,Albuquerque,Men's Apparel,35,75,2625,1050,1970-01-01 03:00:00,Outlet
Sports Direct,1128299,2021-01-13 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,28,140,3920,1254.4,0.32,Outlet
Sports Direct,1128299,2021-02-13 00:00:00,West,New Mexico,Albuquerque,Men's Street Footwear,23,150,3450,1483.5000000000002,0.43000000000000005,Outlet
Sports Direct,1128299,2021-02-13 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,27,124,3348,1540.0800000000002,0.46,Outlet
Sports Direct,1970-01-01 03:18:48.299000,2021-02-13 00:00:00,West,New Mexico,Albuquerque,Women's Street Footwear,28,120,3360,1377.6,0.41,Outlet
Sports Direct,1128299,2021-02-13 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30,80,2400,1056,0.44,Outlet
Sports Direct,1128299,44240,Southeast,Georgia,Atlanta,Men's Apparel,34,60,2040,795.5999999999999,0.38999999999999996,Outlet
Sports Direct,1128299,2021-02-13 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,28,131,3668,1063.72,0.29,Outlet
Sports Direct,1128299,2021-03-12 00:00:00,Southeast,Georgia,Atlanta,Men's Street Footwear,30,163,4890,2102.7000000000003,0.43000000000000005,Outlet
Sports Direct,1128299,2021-03-12 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37,113,4181,1839.64,0.44,Outlet
Sports Direct,1128299,44267,Southeast,Georgia,Atlanta,Women's Street Footwear,1970-01-01 03:00:00.039000,124,4836,1837.68,0.38,Outlet
Sports Direct,1128299,44267,Southeast,Georgia,Atlanta,Women's Athletic Footwear,38,1970-01-01 03:00:00.078000,2964,1333.8,0.45,Outlet
Sports Direct,1128299,44267,Southeast,Georgia,Atlanta,Men's Apparel,41,45,1970-01-01 03:00:01.845000,756.4499999999999,0.41,Outlet
Sports Direct,1128299,44267,Southeast,Georgia,Atlanta,Women's Apparel,40,112,4480,1970-01-01 03:00:01.299000,0.29,Outlet
Sports Direct,1128299,44299,Southeast,Georgia,Atlanta,Men's Street Footwear,37,179,6623,2847.8900000000003,1970-01-01 03:00:00,Outlet
Sports Direct,1128299,2021-04-13 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,111,4440,1864.8000000000002,0.42000000000000004,Outlet
Sports Direct,1128299,2021-04-13 00:00:00,Southeast,Georgia,Atlanta,Women's Street Footwear,36,113,4068,1505.16,0.37,Outlet
Sports Direct,1128299,2021-04-13 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,96,3840,1728,0.45,Outlet
Sports Direct,1970-01-01 03:18:48.299000,2021-04-13 00:00:00,Southeast,Georgia,Atlanta,Men's Apparel,38,56,2128,893.76,0.42,Outlet
Sports Direct,1128299,2021-04-13 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,56,112,6272,1756.16,0.28,Outlet
Sports Direct,1128299,44330,Southeast,Georgia,Atlanta,Men's Street Footwear,37,187,6919,3182.7400000000002,0.46,Outlet
Sports Direct,1128299,2021-05-14 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36,136,4896,2203.2000000000003,0.45,Outlet
Sports Direct,1128299,2021-05-14 00:00:00,Southeast,Georgia,Atlanta,Women's Street Footwear,40,145,5800,2261.9999999999995,0.38999999999999996,Outlet
Sports Direct,1128299,2021-05-14 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,34,114,3876,1666.6800000000003,0.43000000000000005,Outlet
Sports Direct,1128299,44330,Southeast,Georgia,Atlanta,Men's Apparel,1970-01-01 03:00:00.039000,74,2886,1212.12,0.42,Outlet
Sports Direct,1128299,44330,Southeast,Georgia,Atlanta,Women's Apparel,53,1970-01-01 03:00:00.124000,6572,2037.32,0.31,Outlet
Sports Direct,1128299,44360,Southeast,Georgia,Atlanta,Men's Street Footwear,35,203,1970-01-01 03:00:07.105000,3055.1500000000005,0.43000000000000005,Outlet
Sports Direct,1128299,44360,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41,163,6683,1970-01-01 03:00:02.940000,0.44,Outlet
Sports Direct,1128299,44360,Southeast,Georgia,Atlanta,Women's Street Footwear,39,158,6162,2341.56,1970-01-01 03:00:00,Outlet
Sports Direct,1128299,2021-06-13 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33,132,4356,1873.0800000000002,0.43000000000000005,Outlet
Sports Direct,1128299,2021-06-13 00:00:00,Southeast,Georgia,Atlanta,Men's Apparel,42,94,3948,1539.7199999999998,0.38999999999999996,Outlet
Sports Direct,1128299,2021-06-13 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,53,190,10070,3222.4,0.32,Outlet
Sports Direct,1970-01-01 03:18:48.299000,2021-07-12 00:00:00,Southeast,Georgia,Atlanta,Men's Street Footwear,37,218,8066,3710.36,0.46,Outlet
Sports Direct,1128299,2021-07-12 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37,173,6401,2944.46,0.46,Outlet
Sports Direct,1128299,44389,Southeast,Georgia,Atlanta,Women's Street Footwear,41,184,7544,3093.04,0.41,Outlet
Sports Direct,1128299,2021-07-12 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39,128,4992,2246.4,0.45,Outlet
Sports Direct,1128299,2021-07-12 00:00:00,Southeast,Georgia,Atlanta,Men's Apparel,39,162,6318,2400.84,0.38,Outlet
Sports Direct,1128299,2021-07-12 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,51,157,8007,2322.0299999999997,0.29,Outlet
Sports Direct,1128299,44421,Southeast,Georgia,Atlanta,Men's Street Footwear,1970-01-01 03:00:00.039000,209,8151,3749.46,0.46,Outlet
Sports Direct,1128299,44421,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44,1970-01-01 03:00:00.200000,8800,3696.0000000000005,0.42000000000000004,Outlet
Sports Direct,1128299,44421,Southeast,Georgia,Atlanta,Women's Street Footwear,42,150,1970-01-01 03:00:06.300000,2646,0.42,Outlet
Sports Direct,1128299,44421,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42,149,6258,1970-01-01 03:00:02.816000,0.45,Outlet
Sports Direct,1128299,44421,Southeast,Georgia,Atlanta,Men's Apparel,51,140,7140,2784.6,1970-01-01 03:00:00,Outlet
Sports Direct,1128299,2021-08-13 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,50,128,6400,1855.9999999999998,0.29,Outlet
Sports Direct,1128299,2021-09-14 00:00:00,Southeast,Georgia,Atlanta,Men's Street Footwear,31,204,6324,2909.04,0.46,Outlet
Sports Direct,1128299,2021-09-14 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,38,198,7524,3310.56,0.44,Outlet
Sports Direct,1970-01-01 03:18:48.299000,2021-09-14 00:00:00,Southeast,Georgia,Atlanta,Women's Street Footwear,32,135,4320,1598.4,0.37,Outlet
Sports Direct,1128299,2021-09-14 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35,120,4200,1932,0.46,Outlet
Sports Direct,1128299,44453,Southeast,Georgia,Atlanta,Men's Apparel,36,132,4752,1758.24,0.37,Outlet
Sports Direct,1128299,2021-09-14 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,46,135,6210,1863,0.3,Outlet
Sports Direct,1128299,2021-10-13 00:00:00,Southeast,Georgia,Atlanta,Men's Street Footwear,34,173,5882,2705.7200000000003,0.46,Outlet
Sports Direct,1128299,2021-10-13 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,34,173,5882,2470.44,0.42000000000000004,Outlet
Sports Direct,1128299,44482,Southeast,Georgia,Atlanta,Women's Street Footwear,1970-01-01 03:00:00.032000,123,3936,1495.68,0.38,Outlet
Sports Direct,1128299,44482,Southeast,Georgia,Atlanta,Women's Athletic Footwear,32,1970-01-01 03:00:00.114000,3648,1605.1200000000001,0.44,Outlet
Sports Direct,1128299,44482,Southeast,Georgia,Atlanta,Men's Apparel,41,102,1970-01-01 03:00:04.182000,1672.8,0.39999999999999997,Outlet
Sports Direct,1128299,44482,Southeast,Georgia,Atlanta,Women's Apparel,46,109,5014,1970-01-01 03:00:01.554000,0.31,Outlet
Sports Direct,1128299,44513,Southeast,Georgia,Atlanta,Men's Street Footwear,36,173,6228,2615.76,1970-01-01 03:00:00,Outlet
Sports Direct,1128299,2021-11-13 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40,184,7360,3238.4,0.44,Outlet
Sports Direct,1128299,2021-11-13 00:00:00,Southeast,Georgia,Atlanta,Women's Street Footwear,39,145,5655,2262,0.39999999999999997,Outlet
Sports Direct,1128299,2021-11-13 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37,140,5180,2382.8,0.46,Outlet
Sports Direct,1970-01-01 03:18:48.299000,2021-11-13 00:00:00,Southeast,Georgia,Atlanta,Men's Apparel,47,119,5593,2125.34,0.38,Outlet
Sports Direct,1128299,2021-11-13 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,46,157,7222,2094.3799999999997,0.29,Outlet
Sports Direct,1128299,44542,Southeast,Georgia,Atlanta,Men's Street Footwear,42,209,8778,4125.66,0.47000000000000003,Outlet
Sports Direct,1128299,2021-12-12 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39,223,8697,4087.59,0.47000000000000003,Outlet
Foot Locker,1128299,2021-12-12 00:00:00,Southeast,Georgia,Atlanta,Women's Street Footwear,36,147,5292,2222.64,0.42,Outlet
Foot Locker,1128299,2021-12-12 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40,143,5720,2459.6000000000004,0.43000000000000005,Outlet
Foot Locker,1128299,44542,Southeast,Georgia,Atlanta,Men's Apparel,1970-01-01 03:00:00.044000,120,5280,2006.4,0.38,Outlet
Foot Locker,1128299,44542,Southeast,Georgia,Atlanta,Women's Apparel,47,1970-01-01 03:00:00.160000,7520,2256,0.3,Outlet
Foot Locker,1185732,44205,Southeast,Georgia,Atlanta,Men's Street Footwear,26,349,1970-01-01 03:00:09.074000,4264.780000000001,0.47000000000000003,Outlet
Foot Locker,1185732,44205,Southeast,Georgia,Atlanta,Men's Athletic Footwear,30,256,7680,1970-01-01 03:00:03.071000,0.39999999999999997,Outlet
Foot Locker,1185732,44205,Southeast,Georgia,Atlanta,Women's Street Footwear,24,264,6336,2027.52,1970-01-01 03:00:00,Outlet
Foot Locker,1185732,2021-01-09 00:00:00,Southeast,Georgia,Atlanta,Women's Athletic Footwear,25,209,5225,1828.7499999999998,0.35,Outlet
Foot Locker,1185732,2021-01-09 00:00:00,Southeast,Georgia,Atlanta,Men's Apparel,35,247,8645,3371.5499999999997,0.38999999999999996,Outlet
Foot Locker,1185732,2021-01-09 00:00:00,Southeast,Georgia,Atlanta,Women's Apparel,30,281,8430,4467.900000000001,0.53,Outlet
Foot Locker,1970-01-01 03:19:45.732000,2021-02-07 00:00:00,Southeast,Georgia,Atlanta,Men's Street Footwear,31,376,11656,5594.88,0.48,Outlet
Foot Locker,1185732,2021-02-07 00:00:00,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27,247,6669,2534.2200000000003,0.38,Outlet
Foot Locker,1185732,44234,Southeast,Georgia,Atlanta,Women's Street Footwear,21,248,5208,1562.3999999999999,0.3,Outlet
Foot Locker,1185732,2021-02-18 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,19,98,1862,856.52,0.46,Outlet
Foot Locker,1185732,2021-02-18 00:00:00,South,Mississippi,Jackson,Men's Apparel,26,136,3536,1379.04,0.38999999999999996,Outlet
Foot Locker,1185732,2021-02-18 00:00:00,South,Mississippi,Jackson,Women's Apparel,20,160,3200,1824.0000000000002,0.5700000000000001,Outlet
Foot Locker,1185732,44271,South,Mississippi,Jackson,Men's Street Footwear,1970-01-01 03:00:00.020000,223,4460,2051.6,0.46,Outlet
Foot Locker,1185732,44271,South,Mississippi,Jackson,Men's Athletic Footwear,20,1970-01-01 03:00:00.128000,2560,998.3999999999999,0.38999999999999996,Outlet
Foot Locker,1185732,44271,South,Mississippi,Jackson,Women's Street Footwear,11,136,1970-01-01 03:00:01.496000,703.12,0.47000000000000003,Outlet
Foot Locker,1185732,44271,South,Mississippi,Jackson,Women's Athletic Footwear,15,85,1275,1970-01-01 03:00:00.573000,0.45,Outlet
Foot Locker,1185732,44271,South,Mississippi,Jackson,Men's Apparel,25,104,2600,962,1970-01-01 03:00:00,Outlet
Foot Locker,1185732,2021-03-16 00:00:00,South,Mississippi,Jackson,Women's Apparel,17,136,2312,1248.48,0.54,Outlet
Foot Locker,1185732,2021-04-17 00:00:00,South,Mississippi,Jackson,Men's Street Footwear,19,223,4237,1864.28,0.44,Outlet
Foot Locker,1185732,2021-04-17 00:00:00,South,Mississippi,Jackson,Men's Athletic Footwear,20,116,2320,927.9999999999999,0.39999999999999997,Outlet
Foot Locker,1970-01-01 03:19:45.732000,2021-04-17 00:00:00,South,Mississippi,Jackson,Women's Street Footwear,11,124,1364,613.8000000000001,0.45,Outlet
Foot Locker,1185732,2021-04-17 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,16,96,1536,660.48,0.43000000000000005,Outlet
Foot Locker,1185732,44303,South,Mississippi,Jackson,Men's Apparel,30,98,2940,1176,0.39999999999999997,Outlet
Foot Locker,1185732,2021-04-17 00:00:00,South,Mississippi,Jackson,Women's Apparel,22,147,3234,1714.02,0.53,Outlet
Foot Locker,1185732,2021-05-16 00:00:00,South,Mississippi,Jackson,Men's Street Footwear,27,238,6426,2698.92,0.42000000000000004,Outlet
Foot Locker,1185732,2021-05-16 00:00:00,South,Mississippi,Jackson,Men's Athletic Footwear,28,140,3920,1607.1999999999998,0.41,Outlet
Foot Locker,1185732,44332,South,Mississippi,Jackson,Women's Street Footwear,1970-01-01 03:00:00.026000,136,3536,1520.4800000000002,0.43000000000000005,Outlet
Foot Locker,1185732,44332,South,Mississippi,Jackson,Women's Athletic Footwear,24,1970-01-01 03:00:00.116000,2784,1280.64,0.46,Outlet
Foot Locker,1185732,44332,South,Mississippi,Jackson,Men's Apparel,34,132,1970-01-01 03:00:04.488000,1795.1999999999998,0.39999999999999997,Outlet
Foot Locker,1185732,44332,South,Mississippi,Jackson,Women's Apparel,35,150,5250,1970-01-01 03:00:02.940000,0.56,Outlet
Foot Locker,1185732,44365,South,Mississippi,Jackson,Men's Street Footwear,31,263,8153,3587.32,1970-01-01 03:00:00,Outlet
Foot Locker,1185732,2021-06-18 00:00:00,South,Mississippi,Jackson,Men's Athletic Footwear,29,150,4350,1696.4999999999998,0.38999999999999996,Outlet
Foot Locker,1185732,2021-06-18 00:00:00,South,Mississippi,Jackson,Women's Street Footwear,33,157,5181,2383.26,0.46,Outlet
Foot Locker,1185732,2021-06-18 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,34,149,5066,2178.38,0.43000000000000005,Outlet
Foot Locker,1970-01-01 03:19:45.732000,2021-06-18 00:00:00,South,Mississippi,Jackson,Men's Apparel,47,135,6345,2411.1,0.38,Outlet
Foot Locker,1185732,2021-06-18 00:00:00,South,Mississippi,Jackson,Women's Apparel,51,219,11169,5919.570000000001,0.53,Outlet
Foot Locker,1185732,44393,South,Mississippi,Jackson,Men's Street Footwear,47,289,13583,6248.18,0.46,Outlet
Walmart,1185732,2021-07-16 00:00:00,South,Mississippi,Jackson,Men's Athletic Footwear,42,192,8064,3064.32,0.38,Outlet
Walmart,1185732,2021-07-16 00:00:00,South,Mississippi,Jackson,Women's Street Footwear,37,168,6216,2610.7200000000003,0.42000000000000004,Outlet
Walmart,1185732,2021-07-16 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,33,143,4719,2029.1700000000003,0.43000000000000005,Outlet
Walmart,1185732,44393,South,Mississippi,Jackson,Men's Apparel,1970-01-01 03:00:00.046000,150,6900,2553,0.37,Outlet
Walmart,1185732,44393,South,Mississippi,Jackson,Women's Apparel,49,1970-01-01 03:00:00.209000,10241,5427.7300000000005,0.53,Outlet
Walmart,1185732,44425,South,Mississippi,Jackson,Men's Street Footwear,41,256,1970-01-01 03:00:10.496000,4723.2,0.45,Outlet
Walmart,1185732,44425,South,Mississippi,Jackson,Men's Athletic Footwear,44,198,8712,1970-01-01 03:00:03.571000,0.41,Outlet
Walmart,1185732,44425,South,Mississippi,Jackson,Women's Street Footwear,37,179,6623,2914.12,1970-01-01 03:00:00,Outlet
Walmart,1185732,2021-08-17 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,32,147,4704,1975.6800000000003,0.42000000000000004,Outlet
Walmart,1185732,2021-08-17 00:00:00,South,Mississippi,Jackson,Men's Apparel,35,158,5530,2322.6,0.42,Outlet
Walmart,1185732,2021-08-17 00:00:00,South,Mississippi,Jackson,Women's Apparel,42,206,8652,4758.6,0.55,Outlet
Walmart,1970-01-01 03:19:45.732000,2021-09-16 00:00:00,South,Mississippi,Jackson,Men's Street Footwear,40,232,9280,4083.2,0.44,Outlet
Walmart,1185732,2021-09-16 00:00:00,South,Mississippi,Jackson,Men's Athletic Footwear,33,158,5214,2137.74,0.41,Outlet
Walmart,1185732,44455,South,Mississippi,Jackson,Women's Street Footwear,15,145,2175,1022.2500000000001,0.47000000000000003,Outlet
Walmart,1185732,2021-09-16 00:00:00,South,Mississippi,Jackson,Women's Athletic Footwear,16,120,1920,864,0.45,Outlet
Walmart,1185732,2021-09-16 00:00:00,South,Mississippi,Jackson,Men's Apparel,22,132,2904,1103.52,0.38,Outlet
Walmart,1185732,2021-09-16 00:00:00,South,Mississippi,Jackson,Women's Apparel,26,160,4160,2329.6000000000004,0.56,Outlet
